Freq.	V(V1,V2)/I(R2)
Step Information: V=10p  (Run: 1/9)
4.30770770770770e+004	(8.31562223305989e+001dB,9.87261244632773e+001°)
4.30910910910910e+004	(8.31349721142038e+001dB,9.86330569367040e+001°)
4.31051051051050e+004	(8.31138647636304e+001dB,9.85414271464385e+001°)
4.31191191191190e+004	(8.30928992796771e+001dB,9.84512067439924e+001°)
4.31331331331330e+004	(8.30720746502939e+001dB,9.83623680396829e+001°)
4.31471471471470e+004	(8.30513898519456e+001dB,9.82748839857799e+001°)
4.31611611611611e+004	(8.30308438509002e+001dB,9.81887281600790e+001°)
4.31751751751751e+004	(8.30104356044439e+001dB,9.81038747499033e+001°)
4.31891891891891e+004	(8.29901640620283e+001dB,9.80202985365226e+001°)
4.32032032032031e+004	(8.29700281663523e+001dB,9.79379748799745e+001°)
4.32172172172171e+004	(8.29500268543820e+001dB,9.78568797042937e+001°)
4.32312312312311e+004	(8.29301590583116e+001dB,9.77769894831272e+001°)
4.32452452452451e+004	(8.29104237064696e+001dB,9.76982812257217e+001°)
4.32592592592592e+004	(8.28908197241716e+001dB,9.76207324632949e+001°)
4.32732732732732e+004	(8.28713460345224e+001dB,9.75443212357627e+001°)
4.32872872872872e+004	(8.28520015591725e+001dB,9.74690260788144e+001°)
4.33013013013012e+004	(8.28327852190274e+001dB,9.73948260113450e+001°)
4.33153153153152e+004	(8.28136959349153e+001dB,9.73217005232158e+001°)
4.33293293293292e+004	(8.27947326282140e+001dB,9.72496295633409e+001°)
4.33433433433432e+004	(8.27758942214396e+001dB,9.71785935280986e+001°)
4.33573573573573e+004	(8.27571796387981e+001dB,9.71085732500515e+001°)
4.33713713713713e+004	(8.27385878067037e+001dB,9.70395499869643e+001°)
4.33853853853853e+004	(8.27201176542621e+001dB,9.69715054111320e+001°)
4.33993993993993e+004	(8.27017681137252e+001dB,9.69044215989732e+001°)
4.34134134134133e+004	(8.26835381209149e+001dB,9.68382810209238e+001°)
4.34274274274273e+004	(8.26654266156192e+001dB,9.67730665315904e+001°)
4.34414414414413e+004	(8.26474325419621e+001dB,9.67087613601707e+001°)
4.34554554554553e+004	(8.26295548487482e+001dB,9.66453491011392e+001°)
4.34694694694694e+004	(8.26117924897835e+001dB,9.65828137051719e+001°)
4.34834834834834e+004	(8.25941444241742e+001dB,9.65211394703234e+001°)
4.34974974974974e+004	(8.25766096166033e+001dB,9.64603110334419e+001°)
4.35115115115114e+004	(8.25591870375879e+001dB,9.64003133618073e+001°)
4.35255255255254e+004	(8.25418756637164e+001dB,9.63411317450034e+001°)
4.35395395395394e+004	(8.25246744778692e+001dB,9.62827517869989e+001°)
4.35535535535534e+004	(8.25075824694200e+001dB,9.62251593984520e+001°)
4.35675675675675e+004	(8.24905986344229e+001dB,9.61683407892109e+001°)
4.35815815815815e+004	(8.24737219757833e+001dB,9.61122824610184e+001°)
4.35955955955955e+004	(8.24569515034139e+001dB,9.60569712004192e+001°)
4.36096096096095e+004	(8.24402862343781e+001dB,9.60023940718389e+001°)
4.36236236236235e+004	(8.24237251930189e+001dB,9.59485384108727e+001°)
4.36376376376375e+004	(8.24072674110766e+001dB,9.58953918177296e+001°)
4.36516516516515e+004	(8.23909119277952e+001dB,9.58429421508630e+001°)
4.36656656656656e+004	(8.23746577900166e+001dB,9.57911775207708e+001°)
4.36796796796796e+004	(8.23585040522649e+001dB,9.57400862839568e+001°)
4.36936936936936e+004	(8.23424497768219e+001dB,9.56896570370516e+001°)
4.37077077077076e+004	(8.23264940337917e+001dB,9.56398786110949e+001°)
4.37217217217216e+004	(8.23106359011579e+001dB,9.55907400659599e+001°)
4.37357357357356e+004	(8.22948744648322e+001dB,9.55422306849313e+001°)
4.37497497497496e+004	(8.22792088186946e+001dB,9.54943399694266e+001°)
4.37637637637637e+004	(8.22636380646274e+001dB,9.54470576338516e+001°)
4.37777777777777e+004	(8.22481613125414e+001dB,9.54003736005945e+001°)
4.37917917917917e+004	(8.22327776803960e+001dB,9.53542779951479e+001°)
4.38058058058057e+004	(8.22174862942130e+001dB,9.53087611413631e+001°)
4.38198198198197e+004	(8.22022862880852e+001dB,9.52638135568238e+001°)
4.38338338338337e+004	(8.21871768041784e+001dB,9.52194259483423e+001°)
4.38478478478477e+004	(8.21721569927302e+001dB,9.51755892075706e+001°)
4.38618618618617e+004	(8.21572260120416e+001dB,9.51322944067308e+001°)
4.38758758758758e+004	(8.21423830284665e+001dB,9.50895327944486e+001°)
4.38898898898898e+004	(8.21276272163950e+001dB,9.50472957917004e+001°)
4.39039039039038e+004	(8.21129577582347e+001dB,9.50055749878605e+001°)
4.39179179179178e+004	(8.20983738443863e+001dB,9.49643621368545e+001°)
4.39319319319318e+004	(8.20838746732174e+001dB,9.49236491534057e+001°)
4.39459459459458e+004	(8.20694594510320e+001dB,9.48834281093836e+001°)
4.39599599599598e+004	(8.20551273920377e+001dB,9.48436912302407e+001°)
4.39739739739739e+004	(8.20408777183095e+001dB,9.48044308915439e+001°)
4.39879879879879e+004	(8.20267096597513e+001dB,9.47656396155914e+001°)
4.40020020020019e+004	(8.20126224540554e+001dB,9.47273100681145e+001°)
4.40160160160159e+004	(8.19986153466584e+001dB,9.46894350550688e+001°)
4.40300300300299e+004	(8.19846875906966e+001dB,9.46520075195015e+001°)
4.40440440440439e+004	(8.19708384469584e+001dB,9.46150205384935e+001°)
4.40580580580579e+004	(8.19570671838350e+001dB,9.45784673201920e+001°)
4.40720720720720e+004	(8.19433730772702e+001dB,9.45423412008995e+001°)
4.40860860860860e+004	(8.19297554107075e+001dB,9.45066356422528e+001°)
4.41001001001000e+004	(8.19162134750370e+001dB,9.44713442284598e+001°)
4.41141141141140e+004	(8.19027465685399e+001dB,9.44364606636108e+001°)
4.41281281281280e+004	(8.18893539968328e+001dB,9.44019787690563e+001°)
4.41421421421420e+004	(8.18760350728101e+001dB,9.43678924808487e+001°)
4.41561561561560e+004	(8.18627891165863e+001dB,9.43341958472462e+001°)
4.41701701701701e+004	(8.18496154554364e+001dB,9.43008830262817e+001°)
4.41841841841841e+004	(8.18365134237363e+001dB,9.42679482833860e+001°)
4.41981981981981e+004	(8.18234823629028e+001dB,9.42353859890752e+001°)
4.42122122122121e+004	(8.18105216213314e+001dB,9.42031906166902e+001°)
4.42262262262261e+004	(8.17976305543354e+001dB,9.41713567401948e+001°)
4.42402402402401e+004	(8.17848085240836e+001dB,9.41398790320230e+001°)
4.42542542542541e+004	(8.17720548995376e+001dB,9.41087522609820e+001°)
4.42682682682681e+004	(8.17593690563889e+001dB,9.40779712902068e+001°)
4.42822822822822e+004	(8.17467503769957e+001dB,9.40475310751598e+001°)
4.42962962962962e+004	(8.17341982503200e+001dB,9.40174266616817e+001°)
4.43103103103102e+004	(8.17217120718629e+001dB,9.39876531840905e+001°)
4.43243243243242e+004	(8.17092912436023e+001dB,9.39582058633215e+001°)
4.43383383383382e+004	(8.16969351739279e+001dB,9.39290800051170e+001°)
4.43523523523522e+004	(8.16846432775782e+001dB,9.39002709982535e+001°)
4.43663663663662e+004	(8.16724149755765e+001dB,9.38717743128160e+001°)
4.43803803803803e+004	(8.16602496951671e+001dB,9.38435854985120e+001°)
4.43943943943943e+004	(8.16481468697517e+001dB,9.38157001830214e+001°)
4.44084084084083e+004	(8.16361059388258e+001dB,9.37881140703923e+001°)
4.44224224224223e+004	(8.16241263479156e+001dB,9.37608229394678e+001°)
4.44364364364363e+004	(8.16122075485147e+001dB,9.37338226423534e+001°)
4.44504504504503e+004	(8.16003489980212e+001dB,9.37071091029193e+001°)
4.44644644644643e+004	(8.15885501596748e+001dB,9.36806783153388e+001°)
4.44784784784784e+004	(8.15768105024947e+001dB,9.36545263426569e+001°)
4.44924924924924e+004	(8.15651295012171e+001dB,9.36286493153997e+001°)
4.45065065065064e+004	(8.15535066362340e+001dB,9.36030434302043e+001°)
4.45205205205204e+004	(8.15419413935307e+001dB,9.35777049484935e+001°)
4.45345345345344e+004	(8.15304332646257e+001dB,9.35526301951704e+001°)
4.45485485485484e+004	(8.15189817465093e+001dB,9.35278155573486e+001°)
4.45625625625624e+004	(8.15075863415836e+001dB,9.35032574831108e+001°)
4.45765765765765e+004	(8.14962465576021e+001dB,9.34789524802931e+001°)
4.45905905905905e+004	(8.14849619076105e+001dB,9.34548971153004e+001°)
4.46046046046045e+004	(8.14737319098875e+001dB,9.34310880119475e+001°)
4.46186186186185e+004	(8.14625560878860e+001dB,9.34075218503227e+001°)
4.46326326326325e+004	(8.14514339701748e+001dB,9.33841953656859e+001°)
4.46466466466465e+004	(8.14403650903811e+001dB,9.33611053473797e+001°)
4.46606606606605e+004	(8.14293489871329e+001dB,9.33382486377776e+001°)
4.46746746746745e+004	(8.14183852040025e+001dB,9.33156221312439e+001°)
4.46886886886886e+004	(8.14074732894496e+001dB,9.32932227731262e+001°)
4.47027027027026e+004	(8.13966127967660e+001dB,9.32710475587649e+001°)
4.47167167167166e+004	(8.13858032840201e+001dB,9.32490935325270e+001°)
4.47307307307306e+004	(8.13750443140016e+001dB,9.32273577868597e+001°)
4.47447447447446e+004	(8.13643354541676e+001dB,9.32058374613678e+001°)
4.47587587587586e+004	(8.13536762765890e+001dB,9.31845297419061e+001°)
4.47727727727726e+004	(8.13430663578964e+001dB,9.31634318596993e+001°)
4.47867867867867e+004	(8.13325052792278e+001dB,9.31425410904741e+001°)
4.48008008008007e+004	(8.13219926261762e+001dB,9.31218547536139e+001°)
4.48148148148147e+004	(8.13115279887380e+001dB,9.31013702113327e+001°)
4.48288288288287e+004	(8.13011109612613e+001dB,9.30810848678623e+001°)
4.48428428428427e+004	(8.12907411423955e+001dB,9.30609961686654e+001°)
4.48568568568567e+004	(8.12804181350412e+001dB,9.30411015996548e+001°)
4.48708708708707e+004	(8.12701415463002e+001dB,9.30213986864395e+001°)
4.48848848848848e+004	(8.12599109874265e+001dB,9.30018849935827e+001°)
4.48988988988988e+004	(8.12497260737775e+001dB,9.29825581238726e+001°)
4.49129129129128e+004	(8.12395864247664e+001dB,9.29634157176155e+001°)
4.49269269269268e+004	(8.12294916638138e+001dB,9.29444554519398e+001°)
4.49409409409408e+004	(8.12194414183013e+001dB,9.29256750401135e+001°)
4.49549549549548e+004	(8.12094353195248e+001dB,9.29070722308812e+001°)
4.49689689689688e+004	(8.11994730026481e+001dB,9.28886448078106e+001°)
4.49829829829829e+004	(8.11895541066578e+001dB,9.28703905886548e+001°)
4.49969969969969e+004	(8.11796782743181e+001dB,9.28523074247267e+001°)
4.50110110110109e+004	(8.11698451521261e+001dB,9.28343932002894e+001°)
4.50250250250249e+004	(8.11600543902684e+001dB,9.28166458319560e+001°)
4.50390390390389e+004	(8.11503056425771e+001dB,9.27990632681039e+001°)
4.50530530530529e+004	(8.11405985664865e+001dB,9.27816434883005e+001°)
4.50670670670669e+004	(8.11309328229918e+001dB,9.27643845027415e+001°)
4.50810810810809e+004	(8.11213080766058e+001dB,9.27472843516998e+001°)
4.50950950950950e+004	(8.11117239953179e+001dB,9.27303411049883e+001°)
4.51091091091090e+004	(8.11021802505535e+001dB,9.27135528614290e+001°)
4.51231231231230e+004	(8.10926765171326e+001dB,9.26969177483395e+001°)
4.51371371371370e+004	(8.10832124732306e+001dB,9.26804339210231e+001°)
4.51511511511510e+004	(8.10737878003383e+001dB,9.26640995622748e+001°)
4.51651651651650e+004	(8.10644021832224e+001dB,9.26479128818957e+001°)
4.51791791791790e+004	(8.10550553098878e+001dB,9.26318721162145e+001°)
4.51931931931931e+004	(8.10457468715387e+001dB,9.26159755276242e+001°)
4.52072072072071e+004	(8.10364765625409e+001dB,9.26002214041230e+001°)
4.52212212212211e+004	(8.10272440803851e+001dB,9.25846080588664e+001°)
4.52352352352351e+004	(8.10180491256496e+001dB,9.25691338297303e+001°)
4.52492492492491e+004	(8.10088914019639e+001dB,9.25537970788801e+001°)
4.52632632632631e+004	(8.09997706159732e+001dB,9.25385961923486e+001°)
4.52772772772771e+004	(8.09906864773026e+001dB,9.25235295796238e+001°)
4.52912912912912e+004	(8.09816386985221e+001dB,9.25085956732459e+001°)
4.53053053053052e+004	(8.09726269951121e+001dB,9.24937929284073e+001°)
4.53193193193192e+004	(8.09636510854292e+001dB,9.24791198225664e+001°)
4.53333333333332e+004	(8.09547106906723e+001dB,9.24645748550660e+001°)
4.53473473473472e+004	(8.09458055348494e+001dB,9.24501565467601e+001°)
4.53613613613612e+004	(8.09369353447447e+001dB,9.24358634396460e+001°)
4.53753753753752e+004	(8.09280998498858e+001dB,9.24216940965076e+001°)
4.53893893893893e+004	(8.09192987825121e+001dB,9.24076471005627e+001°)
4.54034034034033e+004	(8.09105318775424e+001dB,9.23937210551168e+001°)
4.54174174174173e+004	(8.09017988725444e+001dB,9.23799145832264e+001°)
4.54314314314313e+004	(8.08930995077028e+001dB,9.23662263273655e+001°)
4.54454454454453e+004	(8.08844335257898e+001dB,9.23526549491017e+001°)
4.54594594594593e+004	(8.08758006721340e+001dB,9.23391991287766e+001°)
4.54734734734733e+004	(8.08672006945913e+001dB,9.23258575651926e+001°)
4.54874874874873e+004	(8.08586333435150e+001dB,9.23126289753075e+001°)
4.55015015015014e+004	(8.08500983717271e+001dB,9.22995120939299e+001°)
4.55155155155154e+004	(8.08415955344896e+001dB,9.22865056734285e+001°)
4.55295295295294e+004	(8.08331245894759e+001dB,9.22736084834390e+001°)
4.55435435435434e+004	(8.08246852967432e+001dB,9.22608193105821e+001°)
4.55575575575574e+004	(8.08162774187045e+001dB,9.22481369581836e+001°)
4.55715715715714e+004	(8.08079007201017e+001dB,9.22355602460006e+001°)
4.55855855855854e+004	(8.07995549679785e+001dB,9.22230880099564e+001°)
4.55995995995995e+004	(8.07912399316540e+001dB,9.22107191018720e+001°)
4.56136136136135e+004	(8.07829553826962e+001dB,9.21984523892128e+001°)
4.56276276276275e+004	(8.07747010948961e+001dB,9.21862867548317e+001°)
4.56416416416415e+004	(8.07664768442425e+001dB,9.21742210967237e+001°)
4.56556556556555e+004	(8.07582824088962e+001dB,9.21622543277780e+001°)
4.56696696696695e+004	(8.07501175691655e+001dB,9.21503853755420e+001°)
4.56836836836835e+004	(8.07419821074814e+001dB,9.21386131819845e+001°)
4.56976976976976e+004	(8.07338758083731e+001dB,9.21269367032651e+001°)
4.57117117117116e+004	(8.07257984584444e+001dB,9.21153549095084e+001°)
4.57257257257256e+004	(8.07177498463497e+001dB,9.21038667845808e+001°)
4.57397397397396e+004	(8.07097297627706e+001dB,9.20924713258736e+001°)
4.57537537537536e+004	(8.07017380003930e+001dB,9.20811675440880e+001°)
4.57677677677676e+004	(8.06937743538839e+001dB,9.20699544630253e+001°)
4.57817817817816e+004	(8.06858386198694e+001dB,9.20588311193793e+001°)
4.57957957957957e+004	(8.06779305969120e+001dB,9.20477965625352e+001°)
4.58098098098097e+004	(8.06700500854889e+001dB,9.20368498543705e+001°)
4.58238238238237e+004	(8.06621968879699e+001dB,9.20259900690592e+001°)
4.58378378378377e+004	(8.06543708085969e+001dB,9.20152162928787e+001°)
4.58518518518517e+004	(8.06465716534616e+001dB,9.20045276240245e+001°)
4.58658658658657e+004	(8.06387992304854e+001dB,9.19939231724218e+001°)
4.58798798798797e+004	(8.06310533493986e+001dB,9.19834020595465e+001°)
4.58938938938938e+004	(8.06233338217201e+001dB,9.19729634182459e+001°)
4.59079079079078e+004	(8.06156404607371e+001dB,9.19626063925629e+001°)
4.59219219219218e+004	(8.06079730814852e+001dB,9.19523301375643e+001°)
4.59359359359358e+004	(8.06003315007294e+001dB,9.19421338191720e+001°)
4.59499499499498e+004	(8.05927155369441e+001dB,9.19320166139971e+001°)
4.59639639639638e+004	(8.05851250102942e+001dB,9.19219777091764e+001°)
4.59779779779778e+004	(8.05775597426164e+001dB,9.19120163022123e+001°)
4.59919919919918e+004	(8.05700195574003e+001dB,9.19021316008149e+001°)
4.60060060060059e+004	(8.05625042797702e+001dB,9.18923228227491e+001°)
4.60200200200199e+004	(8.05550137364670e+001dB,9.18825891956800e+001°)
4.60340340340339e+004	(8.05475477558300e+001dB,9.18729299570261e+001°)
4.60480480480479e+004	(8.05401061677795e+001dB,9.18633443538111e+001°)
4.60620620620619e+004	(8.05326888037990e+001dB,9.18538316425206e+001°)
4.60760760760759e+004	(8.05252954969182e+001dB,9.18443910889600e+001°)
4.60900900900899e+004	(8.05179260816958e+001dB,9.18350219681157e+001°)
4.61041041041040e+004	(8.05105803942025e+001dB,9.18257235640187e+001°)
4.61181181181180e+004	(8.05032582720049e+001dB,9.18164951696078e+001°)
4.61321321321320e+004	(8.04959595541485e+001dB,9.18073360866022e+001°)
4.61461461461460e+004	(8.04886840811418e+001dB,9.17982456253668e+001°)
4.61601601601600e+004	(8.04814316949402e+001dB,9.17892231047873e+001°)
4.61741741741740e+004	(8.04742022389300e+001dB,9.17802678521447e+001°)
4.61881881881880e+004	(8.04669955579134e+001dB,9.17713792029906e+001°)
4.62022022022021e+004	(8.04598114980921e+001dB,9.17625565010274e+001°)
4.62162162162161e+004	(8.04526499070529e+001dB,9.17537990979891e+001°)
4.62302302302301e+004	(8.04455106337524e+001dB,9.17451063535231e+001°)
4.62442442442441e+004	(8.04383935285019e+001dB,9.17364776350762e+001°)
4.62582582582581e+004	(8.04312984429530e+001dB,9.17279123177808e+001°)
4.62722722722721e+004	(8.04242252300830e+001dB,9.17194097843436e+001°)
4.62862862862861e+004	(8.04171737441807e+001dB,9.17109694249367e+001°)
4.63003003003002e+004	(8.04101438408319e+001dB,9.17025906370896e+001°)
4.63143143143142e+004	(8.04031353769060e+001dB,9.16942728255831e+001°)
4.63283283283282e+004	(8.03961482105417e+001dB,9.16860154023458e+001°)
4.63423423423422e+004	(8.03891822011336e+001dB,9.16778177863517e+001°)
4.63563563563562e+004	(8.03822372093188e+001dB,9.16696794035195e+001°)
4.63703703703702e+004	(8.03753130969634e+001dB,9.16615996866137e+001°)
4.63843843843842e+004	(8.03684097271496e+001dB,9.16535780751468e+001°)
4.63983983983982e+004	(8.03615269641626e+001dB,9.16456140152847e+001°)
4.64124124124123e+004	(8.03546646734778e+001dB,9.16377069597511e+001°)
4.64264264264263e+004	(8.03478227217482e+001dB,9.16298563677360e+001°)
4.64404404404403e+004	(8.03410009767916e+001dB,9.16220617048052e+001°)
4.64544544544543e+004	(8.03341993075790e+001dB,9.16143224428078e+001°)
4.64684684684683e+004	(8.03274175842216e+001dB,9.16066380597918e+001°)
4.64824824824823e+004	(8.03206556779591e+001dB,9.15990080399153e+001°)
4.64964964964963e+004	(8.03139134611478e+001dB,9.15914318733607e+001°)
4.65105105105104e+004	(8.03071908072487e+001dB,9.15839090562531e+001°)
4.65245245245244e+004	(8.03004875908163e+001dB,9.15764390905743e+001°)
4.65385385385384e+004	(8.02938036874865e+001dB,9.15690214840857e+001°)
4.65525525525524e+004	(8.02871389739658e+001dB,9.15616557502446e+001°)
4.65665665665664e+004	(8.02804933280196e+001dB,9.15543414081279e+001°)
4.65805805805804e+004	(8.02738666284619e+001dB,9.15470779823537e+001°)
4.65945945945944e+004	(8.02672587551434e+001dB,9.15398650030059e+001°)
4.66086086086085e+004	(8.02606695889415e+001dB,9.15327020055579e+001°)
4.66226226226225e+004	(8.02540990117491e+001dB,9.15255885308002e+001°)
4.66366366366365e+004	(8.02475469064646e+001dB,9.15185241247676e+001°)
4.66506506506505e+004	(8.02410131569808e+001dB,9.15115083386670e+001°)
4.66646646646645e+004	(8.02344976481752e+001dB,9.15045407288079e+001°)
4.66786786786785e+004	(8.02280002658995e+001dB,9.14976208565328e+001°)
4.66926926926925e+004	(8.02215208969698e+001dB,9.14907482881494e+001°)
4.67067067067066e+004	(8.02150594291564e+001dB,9.14839225948627e+001°)
4.67207207207206e+004	(8.02086157511741e+001dB,9.14771433527105e+001°)
4.67347347347346e+004	(8.02021897526727e+001dB,9.14704101424972e+001°)
4.67487487487486e+004	(8.01957813242271e+001dB,9.14637225497302e+001°)
4.67627627627626e+004	(8.01893903573281e+001dB,9.14570801645570e+001°)
4.67767767767766e+004	(8.01830167443728e+001dB,9.14504825817032e+001°)
4.67907907907906e+004	(8.01766603786558e+001dB,9.14439294004119e+001°)
4.68048048048046e+004	(8.01703211543593e+001dB,9.14374202243828e+001°)
4.68188188188187e+004	(8.01639989665450e+001dB,9.14309546617133e+001°)
4.68328328328327e+004	(8.01576937111445e+001dB,9.14245323248411e+001°)
4.68468468468467e+004	(8.01514052849507e+001dB,9.14181528304860e+001°)
4.68608608608607e+004	(8.01451335856093e+001dB,9.14118157995929e+001°)
4.68748748748747e+004	(8.01388785116098e+001dB,9.14055208572778e+001°)
4.68888888888887e+004	(8.01326399622772e+001dB,9.13992676327722e+001°)
4.69029029029027e+004	(8.01264178377639e+001dB,9.13930557593688e+001°)
4.69169169169168e+004	(8.01202120390406e+001dB,9.13868848743684e+001°)
4.69309309309308e+004	(8.01140224678890e+001dB,9.13807546190291e+001°)
4.69449449449448e+004	(8.01078490268930e+001dB,9.13746646385126e+001°)
4.69589589589588e+004	(8.01016916194311e+001dB,9.13686145818349e+001°)
4.69729729729728e+004	(8.00955501496681e+001dB,9.13626041018168e+001°)
4.69869869869868e+004	(8.00894245225476e+001dB,9.13566328550318e+001°)
4.70010010010008e+004	(8.00833146437843e+001dB,9.13507005017622e+001°)
4.70150150150149e+004	(8.00772204198559e+001dB,9.13448067059473e+001°)
4.70290290290289e+004	(8.00711417579959e+001dB,9.13389511351384e+001°)
4.70430430430429e+004	(8.00650785661860e+001dB,9.13331334604518e+001°)
4.70570570570569e+004	(8.00590307531488e+001dB,9.13273533565235e+001°)
4.70710710710709e+004	(8.00529982283405e+001dB,9.13216105014644e+001°)
4.70850850850849e+004	(8.00469809019434e+001dB,9.13159045768152e+001°)
4.70990990990989e+004	(8.00409786848591e+001dB,9.13102352675036e+001°)
4.71131131131130e+004	(8.00349914887013e+001dB,9.13046022618007e+001°)
4.71271271271270e+004	(8.00290192257887e+001dB,9.12990052512794e+001°)
4.71411411411410e+004	(8.00230618091384e+001dB,9.12934439307712e+001°)
4.71551551551550e+004	(8.00171191524587e+001dB,9.12879179983271e+001°)
4.71691691691690e+004	(8.00111911701429e+001dB,9.12824271551756e+001°)
4.71831831831830e+004	(8.00052777772618e+001dB,9.12769711056831e+001°)
4.71971971971970e+004	(7.99993788895582e+001dB,9.12715495573142e+001°)
4.72112112112110e+004	(7.99934944234392e+001dB,9.12661622205947e+001°)
4.72252252252251e+004	(7.99876242959708e+001dB,9.12608088090705e+001°)
4.72392392392391e+004	(7.99817684248709e+001dB,9.12554890392720e+001°)
4.72532532532531e+004	(7.99759267285031e+001dB,9.12502026306771e+001°)
4.72672672672671e+004	(7.99700991258708e+001dB,9.12449493056729e+001°)
4.72812812812811e+004	(7.99642855366106e+001dB,9.12397287895217e+001°)
4.72952952952951e+004	(7.99584858809865e+001dB,9.12345408103236e+001°)
4.73093093093091e+004	(7.99527000798838e+001dB,9.12293850989833e+001°)
4.73233233233232e+004	(7.99469280548032e+001dB,9.12242613891735e+001°)
4.73373373373372e+004	(7.99411697278547e+001dB,9.12191694173032e+001°)
4.73513513513512e+004	(7.99354250217522e+001dB,9.12141089224821e+001°)
4.73653653653652e+004	(7.99296938598072e+001dB,9.12090796464886e+001°)
4.73793793793792e+004	(7.99239761659237e+001dB,9.12040813337372e+001°)
4.73933933933932e+004	(7.99182718645921e+001dB,9.11991137312461e+001°)
4.74074074074072e+004	(7.99125808808840e+001dB,9.11941765886049e+001°)
4.74214214214213e+004	(7.99069031404462e+001dB,9.11892696579453e+001°)
4.74354354354353e+004	(7.99012385694960e+001dB,9.11843926939080e+001°)
4.74494494494493e+004	(7.98955870948151e+001dB,9.11795454536140e+001°)
4.74634634634633e+004	(7.98899486437447e+001dB,9.11747276966336e+001°)
4.74774774774773e+004	(7.98843231441800e+001dB,9.11699391849576e+001°)
4.74914914914913e+004	(7.98787105245653e+001dB,9.11651796829680e+001°)
4.75055055055053e+004	(7.98731107138886e+001dB,9.11604489574091e+001°)
4.75195195195194e+004	(7.98675236416765e+001dB,9.11557467773592e+001°)
4.75335335335334e+004	(7.98619492379894e+001dB,9.11510729142033e+001°)
4.75475475475474e+004	(7.98563874334161e+001dB,9.11464271416047e+001°)
4.75615615615614e+004	(7.98508381590696e+001dB,9.11418092354786e+001°)
4.75755755755754e+004	(7.98453013465812e+001dB,9.11372189739649e+001°)
4.75895895895894e+004	(7.98397769280968e+001dB,9.11326561374017e+001°)
4.76036036036034e+004	(7.98342648362713e+001dB,9.11281205083001e+001°)
4.76176176176174e+004	(7.98287650042642e+001dB,9.11236118713176e+001°)
4.76316316316315e+004	(7.98232773657349e+001dB,9.11191300132330e+001°)
4.76456456456455e+004	(7.98178018548382e+001dB,9.11146747229220e+001°)
4.76596596596595e+004	(7.98123384062197e+001dB,9.11102457913320e+001°)
4.76736736736735e+004	(7.98068869550110e+001dB,9.11058430114577e+001°)
4.76876876876875e+004	(7.98014474368257e+001dB,9.11014661783177e+001°)
4.77017017017015e+004	(7.97960197877546e+001dB,9.10971150889305e+001°)
4.77157157157155e+004	(7.97906039443616e+001dB,9.10927895422907e+001°)
4.77297297297296e+004	(7.97851998436793e+001dB,9.10884893393476e+001°)
4.77437437437436e+004	(7.97798074232045e+001dB,9.10842142829809e+001°)
4.77577577577576e+004	(7.97744266208944e+001dB,9.10799641779786e+001°)
4.77717717717716e+004	(7.97690573751619e+001dB,9.10757388310155e+001°)
4.77857857857856e+004	(7.97636996248721e+001dB,9.10715380506314e+001°)
4.77997997997996e+004	(7.97583533093375e+001dB,9.10673616472087e+001°)
4.78138138138136e+004	(7.97530183683146e+001dB,9.10632094329523e+001°)
4.78278278278277e+004	(7.97476947419995e+001dB,9.10590812218680e+001°)
4.78418418418417e+004	(7.97423823710238e+001dB,9.10549768297419e+001°)
4.78558558558557e+004	(7.97370811964512e+001dB,9.10508960741206e+001°)
4.78698698698697e+004	(7.97317911597732e+001dB,9.10468387742906e+001°)
4.78838838838837e+004	(7.97265122029054e+001dB,9.10428047512578e+001°)
4.78978978978977e+004	(7.97212442681836e+001dB,9.10387938277301e+001°)
4.79119119119117e+004	(7.97159872983604e+001dB,9.10348058280954e+001°)
4.79259259259258e+004	(7.97107412366008e+001dB,9.10308405784043e+001°)
4.79399399399398e+004	(7.97055060264793e+001dB,9.10268979063513e+001°)
4.79539539539538e+004	(7.97002816119756e+001dB,9.10229776412549e+001°)
4.79679679679678e+004	(7.96950679374714e+001dB,9.10190796140407e+001°)
4.79819819819818e+004	(7.96898649477468e+001dB,9.10152036572229e+001°)
4.79959959959958e+004	(7.96846725879764e+001dB,9.10113496048858e+001°)
4.80100100100098e+004	(7.96794908037265e+001dB,9.10075172926671e+001°)
4.80240240240238e+004	(7.96743195409508e+001dB,9.10037065577405e+001°)
4.80380380380379e+004	(7.96691587459877e+001dB,9.09999172387975e+001°)
4.80520520520519e+004	(7.96640083655566e+001dB,9.09961491760316e+001°)
4.80660660660659e+004	(7.96588683467545e+001dB,9.09924022111212e+001°)
4.80800800800799e+004	(7.96537386370527e+001dB,9.09886761872131e+001°)
4.80940940940939e+004	(7.96486191842938e+001dB,9.09849709489061e+001°)
4.81081081081079e+004	(7.96435099366881e+001dB,9.09812863422350e+001°)
4.81221221221219e+004	(7.96384108428105e+001dB,9.09776222146549e+001°)
4.81361361361360e+004	(7.96333218515975e+001dB,9.09739784150254e+001°)
4.81501501501500e+004	(7.96282429123436e+001dB,9.09703547935954e+001°)
4.81641641641640e+004	(7.96231739746988e+001dB,9.09667512019873e+001°)
4.81781781781780e+004	(7.96181149886651e+001dB,9.09631674931821e+001°)
4.81921921921920e+004	(7.96130659045935e+001dB,9.09596035215051e+001°)
4.82062062062060e+004	(7.96080266731810e+001dB,9.09560591426104e+001°)
