Freq.	V(V1,V2)/I(R2)
Step Information: Cs=200p  (Run: 1/21)
3.79899899899900e+004	(7.75151650623538e+001dB,9.64433695282366e+001°)
3.80040040040040e+004	(7.74941435021829e+001dB,9.65122611852831e+001°)
3.80180180180180e+004	(7.74729648830960e+001dB,9.65822461650985e+001°)
3.80320320320320e+004	(7.74516274316344e+001dB,9.66533472647623e+001°)
3.80460460460460e+004	(7.74301293586094e+001dB,9.67255878623350e+001°)
3.80600600600600e+004	(7.74084688594393e+001dB,9.67989919340240e+001°)
3.80740740740740e+004	(7.73866441145264e+001dB,9.68735840719219e+001°)
3.80880880880881e+004	(7.73646532896767e+001dB,9.69493895023069e+001°)
3.81021021021021e+004	(7.73424945365676e+001dB,9.70264341045768e+001°)
3.81161161161161e+004	(7.73201659932608e+001dB,9.71047444307591e+001°)
3.81301301301301e+004	(7.72976657847715e+001dB,9.71843477257016e+001°)
3.81441441441441e+004	(7.72749920236908e+001dB,9.72652719479014e+001°)
3.81581581581581e+004	(7.72521428108697e+001dB,9.73475457910316e+001°)
3.81721721721721e+004	(7.72291162361646e+001dB,9.74311987061686e+001°)
3.81861861861862e+004	(7.72059103792538e+001dB,9.75162609247617e+001°)
3.82002002002002e+004	(7.71825233105228e+001dB,9.76027634823415e+001°)
3.82142142142142e+004	(7.71589530920300e+001dB,9.76907382430296e+001°)
3.82282282282282e+004	(7.71351977785532e+001dB,9.77802179248408e+001°)
3.82422422422422e+004	(7.71112554187236e+001dB,9.78712361258188e+001°)
3.82562562562562e+004	(7.70871240562553e+001dB,9.79638273510425e+001°)
3.82702702702702e+004	(7.70628017312718e+001dB,9.80580270405042e+001°)
3.82842842842843e+004	(7.70382864817409e+001dB,9.81538715979137e+001°)
3.82982982982983e+004	(7.70135763450228e+001dB,9.82513984204479e+001°)
3.83123123123123e+004	(7.69886693595365e+001dB,9.83506459294582e+001°)
3.83263263263263e+004	(7.69635635665579e+001dB,9.84516536022016e+001°)
3.83403403403403e+004	(7.69382570121524e+001dB,9.85544620045950e+001°)
3.83543543543543e+004	(7.69127477492542e+001dB,9.86591128250290e+001°)
3.83683683683683e+004	(7.68870338399002e+001dB,9.87656489092869e+001°)
3.83823823823823e+004	(7.68611133576294e+001dB,9.88741142965836e+001°)
3.83963963963964e+004	(7.68349843900589e+001dB,9.89845542567744e+001°)
3.84104104104104e+004	(7.68086450416454e+001dB,9.90970153287363e+001°)
3.84244244244244e+004	(7.67820934366472e+001dB,9.92115453599878e+001°)
3.84384384384384e+004	(7.67553277222982e+001dB,9.93281935475588e+001°)
3.84524524524524e+004	(7.67283460722070e+001dB,9.94470104801483e+001°)
3.84664664664664e+004	(7.67011466899969e+001dB,9.95680481815955e+001°)
3.84804804804804e+004	(7.66737278132005e+001dB,9.96913601557050e+001°)
3.84944944944945e+004	(7.66460877174271e+001dB,9.98170014324520e+001°)
3.85085085085085e+004	(7.66182247208188e+001dB,9.99450286155944e+001°)
3.85225225225225e+004	(7.65901371888143e+001dB,1.00075499931723e+002°)
3.85365365365365e+004	(7.65618235392402e+001dB,1.00208475280776e+002°)
3.85505505505505e+004	(7.65332822477494e+001dB,1.00344016288039e+002°)
3.85645645645645e+004	(7.65045118536311e+001dB,1.00482186357666e+002°)
3.85785785785785e+004	(7.64755109660126e+001dB,1.00623050727727e+002°)
3.85925925925926e+004	(7.64462782704809e+001dB,1.00766676526804e+002°)
3.86066066066066e+004	(7.64168125361477e+001dB,1.00913132832155e+002°)
3.86206206206206e+004	(7.63871126231875e+001dB,1.01062490729454e+002°)
3.86346346346346e+004	(7.63571774908784e+001dB,1.01214823374111e+002°)
3.86486486486486e+004	(7.63270062061762e+001dB,1.01370206054171e+002°)
3.86626626626626e+004	(7.62965979528549e+001dB,1.01528716254794e+002°)
3.86766766766766e+004	(7.62659520412502e+001dB,1.01690433724289e+002°)
3.86906906906907e+004	(7.62350679186415e+001dB,1.01855440541703e+002°)
3.87047047047047e+004	(7.62039451803136e+001dB,1.02023821185920e+002°)
3.87187187187187e+004	(7.61725835813398e+001dB,1.02195662606247e+002°)
3.87327327327327e+004	(7.61409830491261e+001dB,1.02371054294404e+002°)
3.87467467467467e+004	(7.61091436967725e+001dB,1.02550088357922e+002°)
3.87607607607607e+004	(7.60770658372875e+001dB,1.02732859594775e+002°)
3.87747747747747e+004	(7.60447499987232e+001dB,1.02919465569288e+002°)
3.87887887887887e+004	(7.60121969402695e+001dB,1.03110006689068e+002°)
3.88028028028028e+004	(7.59794076693774e+001dB,1.03304586282943e+002°)
3.88168168168168e+004	(7.59463834599674e+001dB,1.03503310679720e+002°)
3.88308308308308e+004	(7.59131258717814e+001dB,1.03706289287551e+002°)
3.88448448448448e+004	(7.58796367709569e+001dB,1.03913634673806e+002°)
3.88588588588588e+004	(7.58459183518801e+001dB,1.04125462645118e+002°)
3.88728728728728e+004	(7.58119731604008e+001dB,1.04341892327420e+002°)
3.88868868868868e+004	(7.57778041184800e+001dB,1.04563046245634e+002°)
3.89009009009009e+004	(7.57434145503525e+001dB,1.04789050402705e+002°)
3.89149149149149e+004	(7.57088082102865e+001dB,1.05020034357593e+002°)
3.89289289289289e+004	(7.56739893120263e+001dB,1.05256131301787e+002°)
3.89429429429429e+004	(7.56389625600089e+001dB,1.05497478133905e+002°)
3.89569569569569e+004	(7.56037331824407e+001dB,1.05744215531782e+002°)
3.89709709709709e+004	(7.55683069663416e+001dB,1.05996488021539e+002°)
3.89849849849849e+004	(7.55326902946381e+001dB,1.06254444042880e+002°)
3.89989989989990e+004	(7.54968901854206e+001dB,1.06518236009968e+002°)
3.90130130130130e+004	(7.54609143334517e+001dB,1.06788020366978e+002°)
3.90270270270270e+004	(7.54247711540411e+001dB,1.07063957637496e+002°)
3.90410410410410e+004	(7.53884698293824e+001dB,1.07346212466741e+002°)
3.90550550550550e+004	(7.53520203574569e+001dB,1.07634953655480e+002°)
3.90690690690690e+004	(7.53154336036072e+001dB,1.07930354184476e+002°)
3.90830830830830e+004	(7.52787213548845e+001dB,1.08232591228118e+002°)
3.90970970970971e+004	(7.52418963772516e+001dB,1.08541846155729e+002°)
3.91111111111111e+004	(7.52049724757603e+001dB,1.08858304519070e+002°)
3.91251251251251e+004	(7.51679645577596e+001dB,1.09182156024167e+002°)
3.91391391391391e+004	(7.51308886992346e+001dB,1.09513594485673e+002°)
3.91531531531531e+004	(7.50937622143316e+001dB,1.09852817761631e+002°)
3.91671671671671e+004	(7.50566037281272e+001dB,1.10200027666458e+002°)
3.91811811811811e+004	(7.50194332526804e+001dB,1.10555429859690e+002°)
3.91951951951951e+004	(7.49822722663852e+001dB,1.10919233707912e+002°)
3.92092092092092e+004	(7.49451437966255e+001dB,1.11291652117067e+002°)
3.92232232232232e+004	(7.49080725056948e+001dB,1.11672901332108e+002°)
3.92372372372372e+004	(7.48710847799287e+001dB,1.12063200700814e+002°)
3.92512512512512e+004	(7.48342088219496e+001dB,1.12462772398332e+002°)
3.92652652652652e+004	(7.47974747458907e+001dB,1.12871841108812e+002°)
3.92792792792792e+004	(7.47609146754041e+001dB,1.13290633660271e+002°)
3.92932932932932e+004	(7.47245628442319e+001dB,1.13719378608709e+002°)
3.93073073073073e+004	(7.46884556990252e+001dB,1.14158305767166e+002°)
3.93213213213213e+004	(7.46526320040547e+001dB,1.14607645675394e+002°)
3.93353353353353e+004	(7.46171329473726e+001dB,1.15067629005577e+002°)
3.93493493493493e+004	(7.45820022478853e+001dB,1.15538485899406e+002°)
3.93633633633633e+004	(7.45472862627347e+001dB,1.16020445231817e+002°)
3.93773773773773e+004	(7.45130340942580e+001dB,1.16513733796599e+002°)
3.93913913913913e+004	(7.44792976957037e+001dB,1.17018575409156e+002°)
3.94054054054054e+004	(7.44461319747328e+001dB,1.17535189921719e+002°)
3.94194194194194e+004	(7.44135948936600e+001dB,1.18063792146649e+002°)
3.94334334334334e+004	(7.43817475651853e+001dB,1.18604590683553e+002°)
3.94474474474474e+004	(7.43506543422925e+001dB,1.19157786646515e+002°)
3.94614614614614e+004	(7.43203829007876e+001dB,1.19723572288120e+002°)
3.94754754754754e+004	(7.42910043128178e+001dB,1.20302129517661e+002°)
3.94894894894894e+004	(7.42625931095863e+001dB,1.20893628311827e+002°)
3.95035035035035e+004	(7.42352273312650e+001dB,1.21498225016999e+002°)
3.95175175175175e+004	(7.42089885620116e+001dB,1.22116060543634e+002°)
3.95315315315315e+004	(7.41839619478382e+001dB,1.22747258454529e+002°)
3.95455455455455e+004	(7.41602361949329e+001dB,1.23391922950361e+002°)
3.95595595595595e+004	(7.41379035459754e+001dB,1.24050136757818e+002°)
3.95735735735735e+004	(7.41170597318438e+001dB,1.24721958927571e+002°)
3.95875875875875e+004	(7.40978038961124e+001dB,1.25407422551731e+002°)
3.96016016016015e+004	(7.40802384896924e+001dB,1.26106532412862e+002°)
3.96156156156156e+004	(7.40644691330188e+001dB,1.26819262579322e+002°)
3.96296296296296e+004	(7.40506044432658e+001dB,1.27545553964577e+002°)
3.96436436436436e+004	(7.40387558242435e+001dB,1.28285311871065e+002°)
3.96576576576576e+004	(7.40290372168092e+001dB,1.29038403542242e+002°)
3.96716716716716e+004	(7.40215648079846e+001dB,1.29804655749521e+002°)
3.96856856856856e+004	(7.40164566973039e+001dB,1.30583852443747e+002°)
3.96996996996996e+004	(7.40138325193962e+001dB,1.31375732503661e+002°)
3.97137137137137e+004	(7.40138130224008e+001dB,1.32179987616404e+002°)
3.97277277277277e+004	(7.40165196024061e+001dB,1.32996260327179e+002°)
3.97417417417417e+004	(7.40220737948719e+001dB,1.33824142296944e+002°)
3.97557557557557e+004	(7.40305967248031e+001dB,1.34663172807951e+002°)
3.97697697697697e+004	(7.40422085182969e+001dB,1.35512837557296e+002°)
3.97837837837837e+004	(7.40570276790267e+001dB,1.36372567778021e+002°)
3.97977977977977e+004	(7.40751704341885e+001dB,1.37241739725758e+002°)
3.98118118118118e+004	(7.40967500553734e+001dB,1.38119674566306e+002°)
3.98258258258258e+004	(7.41218761607783e+001dB,1.39005638695827e+002°)
3.98398398398398e+004	(7.41506540060710e+001dB,1.39898844520462e+002°)
3.98538538538538e+004	(7.41831837719886e+001dB,1.40798451716255e+002°)
3.98678678678678e+004	(7.42195598574532e+001dB,1.41703568983235e+002°)
3.98818818818818e+004	(7.42598701874948e+001dB,1.42613256299596e+002°)
3.98958958958958e+004	(7.43041955456193e+001dB,1.43526527673169e+002°)
3.99099099099099e+004	(7.43526089403981e+001dB,1.44442354378084e+002°)
3.99239239239239e+004	(7.44051750159178e+001dB,1.45359668654972e+002°)
3.99379379379379e+004	(7.44619495154237e+001dB,1.46277367843307e+002°)
3.99519519519519e+004	(7.45229788068371e+001dB,1.47194318905237e+002°)
3.99659659659659e+004	(7.45882994780450e+001dB,1.48109363291299e+002°)
3.99799799799799e+004	(7.46579380087332e+001dB,1.49021322090605e+002°)
3.99939939939939e+004	(7.47319105242781e+001dB,1.49929001401323e+002°)
4.00080080080080e+004	(7.48102226357491e+001dB,1.50831197851990e+002°)
4.00220220220220e+004	(7.48928693685388e+001dB,1.51726704200388e+002°)
4.00360360360360e+004	(7.49798351803892e+001dB,1.52614314935126e+002°)
4.00500500500500e+004	(7.50710940679972e+001dB,1.53492831804712e+002°)
4.00640640640640e+004	(7.51666097596455e+001dB,1.54361069200968e+002°)
4.00780780780780e+004	(7.52663359897505e+001dB,1.55217859327185e+002°)
4.00920920920920e+004	(7.53702168497642e+001dB,1.56062057086620e+002°)
4.01061061061060e+004	(7.54781872085401e+001dB,1.56892544633883e+002°)
4.01201201201201e+004	(7.55901731942267e+001dB,1.57708235539436e+002°)
4.01341341341341e+004	(7.57060927288751e+001dB,1.58508078526363e+002°)
4.01481481481481e+004	(7.58258561063014e+001dB,1.59291060748200e+002°)
4.01621621621621e+004	(7.59493666034441e+001dB,1.60056210585953e+002°)
4.01761761761761e+004	(7.60765211152645e+001dB,1.60802599952574e+002°)
4.01901901901901e+004	(7.62072108034025e+001dB,1.61529346102371e+002°)
4.02042042042041e+004	(7.63413217491271e+001dB,1.62235612951548e+002°)
4.02182182182182e+004	(7.64787356015786e+001dB,1.62920611924748e+002°)
4.02322322322322e+004	(7.66193302130662e+001dB,1.63583602348906e+002°)
4.02462462462462e+004	(7.67629802538833e+001dB,1.64223891422624e+002°)
4.02602602602602e+004	(7.69095578000715e+001dB,1.64840833793709e+002°)
4.02742742742742e+004	(7.70589328884379e+001dB,1.65433830782043e+002°)
4.02882882882882e+004	(7.72109740341615e+001dB,1.66002329287260e+002°)
4.03023023023022e+004	(7.73655487072451e+001dB,1.66545820422912e+002°)
4.03163163163163e+004	(7.75225237650392e+001dB,1.67063837919381e+002°)
4.03303303303303e+004	(7.76817658389472e+001dB,1.67555956337936e+002°)
4.03443443443443e+004	(7.78431416742706e+001dB,1.68021789137239e+002°)
4.03583583583583e+004	(7.80065184228895e+001dB,1.68460986632654e+002°)
4.03723723723723e+004	(7.81717638891774e+001dB,1.68873233886377e+002°)
4.03863863863863e+004	(7.83387467301367e+001dB,1.69258248564238e+002°)
4.04004004004003e+004	(7.85073366112543e+001dB,1.69615778792493e+002°)
4.04144144144144e+004	(7.86774043200013e+001dB,1.69945601045126e+002°)
4.04284284284284e+004	(7.88488218392645e+001dB,1.70247518089297e+002°)
4.04424424424424e+004	(7.90214623832665e+001dB,1.70521357013858e+002°)
4.04564564564564e+004	(7.91952003987543e+001dB,1.70766967362887e+002°)
4.04704704704704e+004	(7.93699115344027e+001dB,1.70984219393576e+002°)
4.04844844844844e+004	(7.95454725814684e+001dB,1.71173002475540e+002°)
4.04984984984984e+004	(7.97217613888449e+001dB,1.71333223645547e+002°)
4.05125125125124e+004	(7.98986567556703e+001dB,1.71464806330273e+002°)
4.05265265265265e+004	(8.00760383046868e+001dB,1.71567689246999e+002°)
4.05405405405405e+004	(8.02537863395452e+001dB,1.71641825490645e+002°)
4.05545545545545e+004	(8.04317816892397e+001dB,1.71687181813731e+002°)
4.05685685685685e+004	(8.06099055428499e+001dB,1.71703738104108e+002°)
4.05825825825825e+004	(8.07880392777511e+001dB,1.71691487064120e+002°)
4.05965965965965e+004	(8.09660642844429e+001dB,1.71650434093319e+002°)
4.06106106106105e+004	(8.11438617911457e+001dB,1.71580597375233e+002°)
4.06246246246246e+004	(8.13213126913053e+001dB,1.71482008168032e+002°)
4.06386386386386e+004	(8.14982973771595e+001dB,1.71354711296823e+002°)
4.06526526526526e+004	(8.16746955825243e+001dB,1.71198765844434e+002°)
4.06666666666666e+004	(8.18503862379747e+001dB,1.71014246036037e+002°)
4.06806806806806e+004	(8.20252473416041e+001dB,1.70801242311008e+002°)
4.06946946946946e+004	(8.21991558485586e+001dB,1.70559862574328e+002°)
4.07087087087086e+004	(8.23719875825329e+001dB,1.70290233617347e+002°)
4.07227227227227e+004	(8.25436171724089e+001dB,1.69992502696280e+002°)
4.07367367367367e+004	(8.27139180171656e+001dB,1.69666839254086e+002°)
4.07507507507507e+004	(8.28827622821361e+001dB,1.69313436769622e+002°)
4.07647647647647e+004	(8.30500209295599e+001dB,1.68932514714733e+002°)
4.07787787787787e+004	(8.32155637862451e+001dB,1.68524320597934e+002°)
4.07927927927927e+004	(8.33792596509341e+001dB,1.68089132070094e+002°)
4.08068068068067e+004	(8.35409764437048e+001dB,1.67627259064997e+002°)
4.08208208208208e+004	(8.37005813993854e+001dB,1.67139045944520e+002°)
4.08348348348348e+004	(8.38579413065640e+001dB,1.66624873615793e+002°)
4.08488488488488e+004	(8.40129227932415e+001dB,1.66085161584496e+002°)
4.08628628628628e+004	(8.41653926596402e+001dB,1.65520369906930e+002°)
4.08768768768768e+004	(8.43152182579574e+001dB,1.64931001000545e+002°)
4.08908908908908e+004	(8.44622679181476e+001dB,1.64317601271916e+002°)
4.09049049049048e+004	(8.46064114179761e+001dB,1.63680762519845e+002°)
4.09189189189188e+004	(8.47475204946846e+001dB,1.63021123071092e+002°)
4.09329329329329e+004	(8.48854693947078e+001dB,1.62339368607242e+002°)
4.09469469469469e+004	(8.50201354568738e+001dB,1.61636232642436e+002°)
4.09609609609609e+004	(8.51513997235900e+001dB,1.60912496614802e+002°)
4.09749749749749e+004	(8.52791475735258e+001dB,1.60168989557786e+002°)
4.09889889889889e+004	(8.54032693684412e+001dB,1.59406587322820e+002°)
4.10030030030029e+004	(8.55236611059805e+001dB,1.58626211330579e+002°)
4.10170170170169e+004	(8.56402250695633e+001dB,1.57828826835211e+002°)
4.10310310310310e+004	(8.57528704659594e+001dB,1.57015440693850e+002°)
4.10450450450450e+004	(8.58615140407792e+001dB,1.56187098642535e+002°)
4.10590590590590e+004	(8.59660806619820e+001dB,1.55344882089150e+002°)
4.10730730730730e+004	(8.60665038615326e+001dB,1.54489904443279e+002°)
4.10870870870870e+004	(8.61627263257589e+001dB,1.53623307013309e+002°)
4.11011011011010e+004	(8.62547003254248e+001dB,1.52746254509799e+002°)
4.11151151151150e+004	(8.63423880774660e+001dB,1.51859930203835e+002°)
4.11291291291291e+004	(8.64257620313295e+001dB,1.50965530796713e+002°)
4.11431431431431e+004	(8.65048050741279e+001dB,1.50064261064328e+002°)
4.11571571571571e+004	(8.65795106502951e+001dB,1.49157328345301e+002°)
4.11711711711711e+004	(8.66498827929227e+001dB,1.48245936945428e+002°)
4.11851851851851e+004	(8.67159360657391e+001dB,1.47331282533677e+002°)
4.11991991991991e+004	(8.67776954162140e+001dB,1.46414546604531e+002°)
4.12132132132131e+004	(8.68351959420868e+001dB,1.45496891080480e+002°)
4.12272272272272e+004	(8.68884825751426e+001dB,1.44579453124748e+002°)
4.12412412412412e+004	(8.69376096875167e+001dB,1.43663340229248e+002°)
4.12552552552552e+004	(8.69826406271623e+001dB,1.42749625636388e+002°)
4.12692692692692e+004	(8.70236471901862e+001dB,1.41839344145442e+002°)
4.12832832832832e+004	(8.70607090386698e+001dB,1.40933488345643e+002°)
4.12972972972972e+004	(8.70939130731957e+001dB,1.40033005308686e+002°)
4.13113113113112e+004	(8.71233527697010e+001dB,1.39138793763810e+002°)
4.13253253253252e+004	(8.71491274904372e+001dB,1.38251701768996e+002°)
4.13393393393393e+004	(8.71713417786950e+001dB,1.37372524882383e+002°)
4.13533533533533e+004	(8.71901046466543e+001dB,1.36502004829272e+002°)
4.13673673673673e+004	(8.72055288652238e+001dB,1.35640828651957e+002°)
4.13813813813813e+004	(8.72177302640833e+001dB,1.34789628322526e+002°)
4.13953953953953e+004	(8.72268270493332e+001dB,1.33948980792589e+002°)
4.14094094094093e+004	(8.72329391453299e+001dB,1.33119408448956e+002°)
4.14234234234233e+004	(8.72361875663017e+001dB,1.32301379940314e+002°)
4.14374374374374e+004	(8.72366938224083e+001dB,1.31495311337268e+002°)
4.14514514514514e+004	(8.72345793639608e+001dB,1.30701567586339e+002°)
4.14654654654654e+004	(8.72299650665485e+001dB,1.29920464217827e+002°)
4.14794794794794e+004	(8.72229707589887e+001dB,1.29152269267577e+002°)
4.14934934934934e+004	(8.72137147951316e+001dB,1.28397205373638e+002°)
4.15075075075074e+004	(8.72023136698698e+001dB,1.27655452010361e+002°)
4.15215215215214e+004	(8.71888816789988e+001dB,1.26927147824569e+002°)
4.15355355355355e+004	(8.71735306220341e+001dB,1.26212393040944e+002°)
4.15495495495495e+004	(8.71563695465631e+001dB,1.25511251906536e+002°)
4.15635635635635e+004	(8.71375045323790e+001dB,1.24823755147248e+002°)
4.15775775775775e+004	(8.71170385132680e+001dB,1.24149902412220e+002°)
4.15915915915915e+004	(8.70950711341296e+001dB,1.23489664685052e+002°)
4.16056056056055e+004	(8.70716986409440e+001dB,1.22842986643808e+002°)
4.16196196196195e+004	(8.70470138009693e+001dB,1.22209788954612e+002°)
4.16336336336336e+004	(8.70211058505590e+001dB,1.21589970486361e+002°)
4.16476476476476e+004	(8.69940604679705e+001dB,1.20983410436575e+002°)
4.16616616616616e+004	(8.69659597685559e+001dB,1.20389970360781e+002°)
4.16756756756756e+004	(8.69368823198729e+001dB,1.19809496099836e+002°)
4.16896896896896e+004	(8.69069031742788e+001dB,1.19241819601562e+002°)
4.17037037037036e+004	(8.68760939167695e+001dB,1.18686760634580e+002°)
4.17177177177176e+004	(8.68445227259001e+001dB,1.18144128393821e+002°)
4.17317317317316e+004	(8.68122544458151e+001dB,1.17613722998262e+002°)
4.17457457457457e+004	(8.67793506675517e+001dB,1.17095336882543e+002°)
4.17597597597597e+004	(8.67458698179325e+001dB,1.16588756084971e+002°)
4.17737737737737e+004	(8.67118672545192e+001dB,1.16093761435081e+002°)
4.17877877877877e+004	(8.66773953652610e+001dB,1.15610129644430e+002°)
4.18018018018017e+004	(8.66425036715818e+001dB,1.15137634304834e+002°)
4.18158158158157e+004	(8.66072389338256e+001dB,1.14676046798386e+002°)
4.18298298298297e+004	(8.65716452580911e+001dB,1.14225137123911e+002°)
4.18438438438438e+004	(8.65357642035925e+001dB,1.13784674644604e+002°)
4.18578578578578e+004	(8.64996348898243e+001dB,1.13354428761587e+002°)
4.18718718718718e+004	(8.64632941028933e+001dB,1.12934169518143e+002°)
4.18858858858858e+004	(8.64267764004769e+001dB,1.12523668139305e+002°)
4.18998998998998e+004	(8.63901142149479e+001dB,1.12122697511373e+002°)
4.19139139139138e+004	(8.63533379543013e+001dB,1.11731032605758e+002°)
4.19279279279278e+004	(8.63164761005656e+001dB,1.11348450851417e+002°)
4.19419419419419e+004	(8.62795553054509e+001dB,1.10974732459965e+002°)
4.19559559559559e+004	(8.62426004830490e+001dB,1.10609660707300e+002°)
4.19699699699699e+004	(8.62056348994407e+001dB,1.10253022175422e+002°)
4.19839839839839e+004	(8.61686802590942e+001dB,1.09904606957935e+002°)
4.19979979979979e+004	(8.61317567880170e+001dB,1.09564208832394e+002°)
4.20120120120119e+004	(8.60948833135962e+001dB,1.09231625402642e+002°)
4.20260260260259e+004	(8.60580773411449e+001dB,1.08906658213884e+002°)
4.20400400400400e+004	(8.60213551271613e+001dB,1.08589112843158e+002°)
4.20540540540540e+004	(8.59847317493322e+001dB,1.08278798967688e+002°)
4.20680680680680e+004	(8.59482211733436e+001dB,1.07975530413315e+002°)
4.20820820820820e+004	(8.59118363165554e+001dB,1.07679125185136e+002°)
4.20960960960960e+004	(8.58755891086197e+001dB,1.07389405482251e+002°)
4.21101101101100e+004	(8.58394905491279e+001dB,1.07106197698393e+002°)
4.21241241241240e+004	(8.58035507623766e+001dB,1.06829332410039e+002°)
4.21381381381380e+004	(8.57677790493464e+001dB,1.06558644353514e+002°)
4.21521521521521e+004	(8.57321839370012e+001dB,1.06293972392381e+002°)
4.21661661661661e+004	(8.56967732250020e+001dB,1.06035159476394e+002°)
4.21801801801801e+004	(8.56615540299375e+001dB,1.05782052593130e+002°)
4.21941941941941e+004	(8.56265328271854e+001dB,1.05534502713260e+002°)
4.22082082082081e+004	(8.55917154904963e+001dB,1.05292364730432e+002°)
4.22222222222221e+004	(8.55571073294050e+001dB,1.05055497396577e+002°)
4.22362362362361e+004	(8.55227131245711e+001dB,1.04823763253377e+002°)
4.22502502502502e+004	(8.54885371611469e+001dB,1.04597028560566e+002°)
4.22642642642642e+004	(8.54545832602639e+001dB,1.04375163221686e+002°)
4.22782782782782e+004	(8.54208548087361e+001dB,1.04158040707815e+002°)
4.22922922922922e+004	(8.53873547870621e+001dB,1.03945537979783e+002°)
4.23063063063062e+004	(8.53540857958262e+001dB,1.03737535409243e+002°)
4.23203203203202e+004	(8.53210500805609e+001dB,1.03533916699093e+002°)
4.23343343343342e+004	(8.52882495551742e+001dB,1.03334568803445e+002°)
4.23483483483483e+004	(8.52556858240030e+001dB,1.03139381847562e+002°)
4.23623623623623e+004	(8.52233602025681e+001dB,1.02948249047971e+002°)
4.23763763763763e+004	(8.51912737371109e+001dB,1.02761066632972e+002°)
4.23903903903903e+004	(8.51594272229633e+001dB,1.02577733763807e+002°)
4.24044044044043e+004	(8.51278212218308e+001dB,1.02398152456582e+002°)
4.24184184184183e+004	(8.50964560780383e+001dB,1.02222227505158e+002°)
4.24324324324323e+004	(8.50653319338021e+001dB,1.02049866405108e+002°)
4.24464464464464e+004	(8.50344487435798e+001dB,1.01880979278881e+002°)
4.24604604604604e+004	(8.50038062875563e+001dB,1.01715478802204e+002°)
4.24744744744744e+004	(8.49734041843054e+001dB,1.01553280131893e+002°)
4.24884884884884e+004	(8.49432419026860e+001dB,1.01394300835037e+002°)
4.25025025025024e+004	(8.49133187730066e+001dB,1.01238460819690e+002°)
4.25165165165164e+004	(8.48836339975067e+001dB,1.01085682267052e+002°)
4.25305305305304e+004	(8.48541866601947e+001dB,1.00935889565188e+002°)
4.25445445445444e+004	(8.48249757360741e+001dB,1.00789009244331e+002°)
4.25585585585585e+004	(8.47960000998014e+001dB,1.00644969913738e+002°)
4.25725725725725e+004	(8.47672585338034e+001dB,1.00503702200141e+002°)
4.25865865865865e+004	(8.47387497358900e+001dB,1.00365138687756e+002°)
4.26006006006005e+004	(8.47104723263863e+001dB,1.00229213859906e+002°)
4.26146146146145e+004	(8.46824248548192e+001dB,1.00095864042178e+002°)
4.26286286286285e+004	(8.46546058061813e+001dB,9.99650273471438e+001°)
4.26426426426425e+004	(8.46270136067964e+001dB,9.98366436206204e+001°)
4.26566566566566e+004	(8.45996466298132e+001dB,9.97106543894374e+001°)
4.26706706706706e+004	(8.45725032003456e+001dB,9.95870028107112e+001°)
4.26846846846846e+004	(8.45455816002861e+001dB,9.94656336225632e+001°)
4.26986986986986e+004	(8.45188800728049e+001dB,9.93464930963090e+001°)
4.27127127127126e+004	(8.44923968265596e+001dB,9.92295289900408e+001°)
4.27267267267266e+004	(8.44661300396306e+001dB,9.91146905035921e+001°)
4.27407407407406e+004	(8.44400778631969e+001dB,9.90019282348744e+001°)
4.27547547547547e+004	(8.44142384249702e+001dB,9.88911941375235e+001°)
4.27687687687687e+004	(8.43886098324031e+001dB,9.87824414798289e+001°)
4.27827827827827e+004	(8.43631901756797e+001dB,9.86756248049521e+001°)
4.27967967967967e+004	(8.43379775305079e+001dB,9.85706998923412e+001°)
4.28108108108107e+004	(8.43129699607226e+001dB,9.84676237203525e+001°)
4.28248248248247e+004	(8.42881655207088e+001dB,9.83663544300498e+001°)
4.28388388388387e+004	(8.42635622576613e+001dB,9.82668512901145e+001°)
4.28528528528528e+004	(8.42391582136863e+001dB,9.81690746628626e+001°)
4.28668668668668e+004	(8.42149514277549e+001dB,9.80729859713389e+001°)
4.28808808808808e+004	(8.41909399375205e+001dB,9.79785476674404e+001°)
4.28948948948948e+004	(8.41671217810046e+001dB,9.78857232010537e+001°)
4.29089089089088e+004	(8.41434949981627e+001dB,9.77944769901586e+001°)
4.29229229229228e+004	(8.41200576323348e+001dB,9.77047743918910e+001°)
4.29369369369368e+004	(8.40968077315879e+001dB,9.76165816745318e+001°)
4.29509509509509e+004	(8.40737433499600e+001dB,9.75298659903603e+001°)
4.29649649649649e+004	(8.40508625486071e+001dB,9.74445953494042e+001°)
4.29789789789789e+004	(8.40281633968639e+001dB,9.73607385940014e+001°)
4.29929929929929e+004	(8.40056439732187e+001dB,9.72782653741880e+001°)
4.30070070070069e+004	(8.39833023662138e+001dB,9.71971461238556e+001°)
4.30210210210209e+004	(8.39611366752688e+001dB,9.71173520376861e+001°)
4.30350350350349e+004	(8.39391450114386e+001dB,9.70388550488090e+001°)
4.30490490490489e+004	(8.39173254981047e+001dB,9.69616278071752e+001°)
4.30630630630630e+004	(8.38956762716084e+001dB,9.68856436586171e+001°)
4.30770770770770e+004	(8.38741954818255e+001dB,9.68108766245795e+001°)
4.30910910910910e+004	(8.38528812926892e+001dB,9.67373013824902e+001°)
4.31051051051050e+004	(8.38317318826642e+001dB,9.66648932467523e+001°)
4.31191191191190e+004	(8.38107454451720e+001dB,9.65936281503542e+001°)
